,StudentID,Year,Semester,Course_Code,Grade
0,30,2012,Fall,EDCT-GE 2015,B-
1,30,2012,Fall,EDCT-GE 2031,B
2,30,2012,Fall,EDCT-GE 2300,C
3,30,2012,Fall,EDCT-GE 2510,B
4,30,2013,Spring,EDCT-GE 2158,B-
5,30,2013,Spring,EDCT-GE 2174,A-
6,30,2013,Spring,EDCT-GE 2252,C
7,30,2013,Fall,EDCT-GE 2076,C+
8,30,2013,Fall,EDCT-GE 2197,B-
9,30,2013,Fall,EDCT-GE 2260,B-
10,30,2013,Fall,EDCT-GE 2505,C
11,30,2014,Spring,EDCT-GE 2018,B+
12,30,2014,Spring,EDCT-GE 2095,A
13,30,2014,Spring,EDCT-GE 2200,B+
14,30,2014,Fall,EDCT-GE 2175,D+
15,30,2014,Fall,EDCT-GE 2251,B-
16,30,2014,Fall,EDCT-GE 2350,C
17,30,2015,Spring,EDCT-GE 2095,B-
18,30,2015,Spring,EDCT-GE 2116,B
19,30,2015,Spring,EDCT-GE 2159,B-
20,30,2015,Spring,EDCT-GE 2500,B
0,31,2013,Fall,EDCT-GE 2031,B
1,31,2013,Fall,EDCT-GE 2076,B
2,31,2013,Fall,EDCT-GE 2260,B+
3,31,2013,Fall,EDCT-GE 2505,A
4,31,2014,Spring,EDCT-GE 2015,B+
5,31,2014,Spring,EDCT-GE 2116,B+
6,31,2014,Spring,EDCT-GE 2158,B-
7,31,2014,Spring,EDCT-GE 2174,A
8,31,2014,Spring,EDCT-GE 2500,B
9,31,2014,Fall,EDCT-GE 2018,A
10,31,2014,Fall,EDCT-GE 2251,A
11,31,2014,Fall,EDCT-GE 2350,B-
12,31,2014,Fall,EDCT-GE 2510,A-
13,31,2015,Spring,EDCT-GE 2095,B+
14,31,2015,Spring,EDCT-GE 2159,C+
15,31,2015,Spring,EDCT-GE 2197,B-
16,31,2015,Spring,EDCT-GE 2520,A-
17,31,2015,Fall,EDCT-GE 2175,B
18,31,2015,Fall,EDCT-GE 2300,B
19,31,2016,Spring,EDCT-GE 2040,B+
20,31,2016,Spring,EDCT-GE 2095,B+
21,31,2016,Spring,EDCT-GE 2200,A
22,31,2016,Spring,EDCT-GE 2252,B
0,32,2014,Fall,EDCT-GE 2015,D+
1,32,2014,Fall,EDCT-GE 2174,D
2,32,2014,Fall,EDCT-GE 2175,B
3,32,2015,Spring,EDCT-GE 2040,B-
4,32,2015,Spring,EDCT-GE 2200,D
5,32,2015,Spring,EDCT-GE 2252,C-
6,32,2015,Spring,EDCT-GE 2500,C-
7,32,2015,Fall,EDCT-GE 2076,C-
8,32,2015,Fall,EDCT-GE 2095,D
9,32,2015,Fall,EDCT-GE 2510,D+
10,32,2016,Spring,EDCT-GE 2116,C+
11,32,2016,Spring,EDCT-GE 2158,D+
12,32,2016,Spring,EDCT-GE 2520,C
13,32,2016,Fall,EDCT-GE 2095,B-
14,32,2016,Fall,EDCT-GE 2197,C+
15,32,2016,Fall,EDCT-GE 2251,D+
0,33,2015,Spring,EDCT-GE 2015,A-
1,33,2015,Spring,EDCT-GE 2174,B+
2,33,2015,Fall,EDCT-GE 2076,B+
3,33,2015,Fall,EDCT-GE 2175,B+
4,33,2015,Fall,EDCT-GE 2260,A
5,33,2015,Fall,EDCT-GE 2505,B
6,33,2016,Spring,EDCT-GE 2018,A-
7,33,2016,Spring,EDCT-GE 2158,C+
8,33,2016,Spring,EDCT-GE 2159,B
9,33,2016,Spring,EDCT-GE 2197,B
10,33,2016,Fall,EDCT-GE 2095,A
11,33,2016,Fall,EDCT-GE 2300,B
12,33,2016,Fall,EDCT-GE 2350,B
13,33,2016,Fall,EDCT-GE 2510,A
14,33,2017,Spring,EDCT-GE 2040,A-
15,33,2017,Spring,EDCT-GE 2095,C+
16,33,2017,Spring,EDCT-GE 2200,B+
17,33,2017,Spring,EDCT-GE 2500,A-
0,34,2016,Fall,EDCT-GE 2015,B+
1,34,2016,Fall,EDCT-GE 2174,A-
2,34,2016,Fall,EDCT-GE 2300,A
3,34,2017,Spring,EDCT-GE 2018,B
4,34,2017,Spring,EDCT-GE 2158,A
5,34,2017,Spring,EDCT-GE 2197,B
6,34,2017,Spring,EDCT-GE 2500,B-
7,34,2017,Spring,EDCT-GE 2520,A
8,34,2017,Fall,EDCT-GE 2031,A-
9,34,2017,Fall,EDCT-GE 2076,B-
10,34,2017,Fall,EDCT-GE 2251,A
11,34,2018,Spring,EDCT-GE 2040,A-
12,34,2018,Spring,EDCT-GE 2095,B+
13,34,2018,Fall,EDCT-GE 2260,B+
14,34,2018,Fall,EDCT-GE 2350,B-
15,34,2018,Fall,EDCT-GE 2505,A
16,34,2018,Fall,EDCT-GE 2510,C-
17,34,2019,Spring,EDCT-GE 2095,A
18,34,2019,Spring,EDCT-GE 2159,A-
19,34,2019,Spring,EDCT-GE 2200,B+
20,34,2019,Spring,EDCT-GE 2252,A-
0,35,2017,Spring,EDCT-GE 2018,A
1,35,2017,Spring,EDCT-GE 2159,A-
2,35,2017,Spring,EDCT-GE 2252,A
3,35,2017,Spring,EDCT-GE 2520,A
4,35,2017,Fall,EDCT-GE 2175,B
5,35,2017,Fall,EDCT-GE 2260,B
6,35,2017,Fall,EDCT-GE 2350,A
7,35,2017,Fall,EDCT-GE 2505,B
8,35,2018,Spring,EDCT-GE 2158,A
9,35,2018,Spring,EDCT-GE 2174,A
10,35,2018,Fall,EDCT-GE 2031,A
11,35,2018,Fall,EDCT-GE 2076,A-
12,35,2018,Fall,EDCT-GE 2197,A-
13,35,2018,Fall,EDCT-GE 2251,A-
14,35,2019,Spring,EDCT-GE 2015,A
15,35,2019,Spring,EDCT-GE 2116,A
16,35,2019,Spring,EDCT-GE 2200,B
17,35,2019,Spring,EDCT-GE 2500,B
18,35,2019,Fall,EDCT-GE 2095,A
19,35,2019,Fall,EDCT-GE 2300,A-
20,35,2019,Fall,EDCT-GE 2510,B-
21,35,2020,Spring,EDCT-GE 2040,A
22,35,2020,Spring,EDCT-GE 2095,A-
0,36,2000,Spring,EDCT-GE 2015,B
1,36,2000,Spring,EDCT-GE 2158,B+
2,36,2000,Spring,EDCT-GE 2174,C+
3,36,2000,Fall,EDCT-GE 2018,A
4,36,2000,Fall,EDCT-GE 2031,A-
5,36,2000,Fall,EDCT-GE 2350,A-
6,36,2000,Fall,EDCT-GE 2510,C+
7,36,2001,Spring,EDCT-GE 2095,A-
8,36,2001,Spring,EDCT-GE 2159,B+
9,36,2001,Spring,EDCT-GE 2200,B+
10,36,2001,Spring,EDCT-GE 2252,B+
11,36,2001,Fall,EDCT-GE 2175,B-
12,36,2001,Fall,EDCT-GE 2197,B+
13,36,2001,Fall,EDCT-GE 2260,A
14,36,2001,Fall,EDCT-GE 2300,A
15,36,2002,Spring,EDCT-GE 2040,B+
16,36,2002,Spring,EDCT-GE 2095,A
17,36,2002,Spring,EDCT-GE 2116,B-
18,36,2002,Spring,EDCT-GE 2500,A-
0,37,2001,Fall,EDCT-GE 2015,C
1,37,2001,Fall,EDCT-GE 2174,C
2,37,2001,Fall,EDCT-GE 2175,C
3,37,2001,Fall,EDCT-GE 2510,C+
4,37,2002,Spring,EDCT-GE 2158,C+
5,37,2002,Spring,EDCT-GE 2159,D+
6,37,2002,Spring,EDCT-GE 2200,D
7,37,2002,Spring,EDCT-GE 2500,D+
8,37,2002,Fall,EDCT-GE 2076,C-
9,37,2002,Fall,EDCT-GE 2095,C
10,37,2002,Fall,EDCT-GE 2260,C
11,37,2002,Fall,EDCT-GE 2350,C
12,37,2003,Spring,EDCT-GE 2018,C+
13,37,2003,Spring,EDCT-GE 2095,D+
14,37,2003,Spring,EDCT-GE 2197,C+
15,37,2003,Spring,EDCT-GE 2520,C-
0,38,2002,Fall,EDCT-GE 2015,B-
1,38,2002,Fall,EDCT-GE 2174,A
2,38,2002,Fall,EDCT-GE 2175,B+
3,38,2003,Spring,EDCT-GE 2018,A
4,38,2003,Spring,EDCT-GE 2252,B+
5,38,2003,Spring,EDCT-GE 2500,B+
6,38,2003,Spring,EDCT-GE 2520,A-
7,38,2003,Fall,EDCT-GE 2031,C+
8,38,2003,Fall,EDCT-GE 2095,A-
9,38,2003,Fall,EDCT-GE 2197,B-
10,38,2003,Fall,EDCT-GE 2510,C+
11,38,2004,Spring,EDCT-GE 2040,B-
12,38,2004,Spring,EDCT-GE 2159,B-
13,38,2004,Spring,EDCT-GE 2200,A-
14,38,2004,Fall,EDCT-GE 2076,B
15,38,2004,Fall,EDCT-GE 2095,B
16,38,2004,Fall,EDCT-GE 2251,B+
17,38,2004,Fall,EDCT-GE 2260,B
18,38,2004,Fall,EDCT-GE 2300,A
0,39,2003,Fall,EDCT-GE 2076,B-
1,39,2003,Fall,EDCT-GE 2174,B-
2,39,2003,Fall,EDCT-GE 2197,A-
3,39,2003,Fall,EDCT-GE 2251,C+
4,39,2004,Spring,EDCT-GE 2015,C
5,39,2004,Spring,EDCT-GE 2040,B-
6,39,2004,Spring,EDCT-GE 2158,B
7,39,2004,Fall,EDCT-GE 2175,B+
8,39,2004,Fall,EDCT-GE 2300,C+
9,39,2005,Spring,EDCT-GE 2018,B
10,39,2005,Spring,EDCT-GE 2095,B+
11,39,2005,Spring,EDCT-GE 2116,B-
12,39,2005,Spring,EDCT-GE 2520,C+
13,39,2005,Fall,EDCT-GE 2095,C+
14,39,2005,Fall,EDCT-GE 2350,C
15,39,2005,Fall,EDCT-GE 2505,B-
16,39,2005,Fall,EDCT-GE 2510,C+
0,40,2004,Fall,EDCT-GE 2174,A
1,40,2004,Fall,EDCT-GE 2175,B+
2,40,2004,Fall,EDCT-GE 2251,A-
3,40,2005,Spring,EDCT-GE 2015,A
4,40,2005,Spring,EDCT-GE 2159,B
5,40,2005,Spring,EDCT-GE 2197,C+
6,40,2005,Fall,EDCT-GE 2018,B+
7,40,2005,Fall,EDCT-GE 2076,A
8,40,2005,Fall,EDCT-GE 2095,A
9,40,2005,Fall,EDCT-GE 2505,A-
10,40,2006,Spring,EDCT-GE 2040,A
11,40,2006,Spring,EDCT-GE 2116,B+
12,40,2006,Spring,EDCT-GE 2200,B-
13,40,2006,Spring,EDCT-GE 2500,C+
14,40,2006,Fall,EDCT-GE 2095,A-
15,40,2006,Fall,EDCT-GE 2260,A-
16,40,2006,Fall,EDCT-GE 2350,A-
0,41,2005,Fall,EDCT-GE 2015,A-
1,41,2005,Fall,EDCT-GE 2174,A-
2,41,2005,Fall,EDCT-GE 2175,A
3,41,2005,Fall,EDCT-GE 2510,B
4,41,2006,Spring,EDCT-GE 2116,A
5,41,2006,Spring,EDCT-GE 2158,B+
6,41,2006,Spring,EDCT-GE 2200,A-
7,41,2006,Spring,EDCT-GE 2520,A-
8,41,2006,Fall,EDCT-GE 2031,A-
9,41,2006,Fall,EDCT-GE 2095,B
10,41,2006,Fall,EDCT-GE 2197,A
11,41,2006,Fall,EDCT-GE 2251,A
12,41,2007,Spring,EDCT-GE 2018,A
13,41,2007,Spring,EDCT-GE 2095,B-
14,41,2007,Spring,EDCT-GE 2159,A
0,42,2006,Fall,EDCT-GE 2015,A-
1,42,2006,Fall,EDCT-GE 2174,B+
2,42,2006,Fall,EDCT-GE 2175,A
3,42,2006,Fall,EDCT-GE 2197,A
4,42,2007,Spring,EDCT-GE 2116,A
5,42,2007,Spring,EDCT-GE 2500,B+
6,42,2007,Fall,EDCT-GE 2018,A-
7,42,2007,Fall,EDCT-GE 2076,A
8,42,2007,Fall,EDCT-GE 2095,A-
9,42,2007,Fall,EDCT-GE 2251,B-
10,42,2008,Spring,EDCT-GE 2040,A-
11,42,2008,Spring,EDCT-GE 2159,C+
12,42,2008,Spring,EDCT-GE 2252,A-
13,42,2008,Spring,EDCT-GE 2520,B
14,42,2008,Fall,EDCT-GE 2031,B-
15,42,2008,Fall,EDCT-GE 2095,A-
16,42,2008,Fall,EDCT-GE 2300,A
17,42,2008,Fall,EDCT-GE 2510,B+
0,43,2007,Spring,EDCT-GE 2018,C
1,43,2007,Spring,EDCT-GE 2197,D+
2,43,2007,Spring,EDCT-GE 2200,C
3,43,2007,Spring,EDCT-GE 2520,C
4,43,2007,Fall,EDCT-GE 2076,C-
5,43,2007,Fall,EDCT-GE 2174,D
6,43,2007,Fall,EDCT-GE 2175,D+
7,43,2008,Spring,EDCT-GE 2116,C-
8,43,2008,Spring,EDCT-GE 2252,B-
9,43,2008,Spring,EDCT-GE 2500,B+
10,43,2008,Fall,EDCT-GE 2015,C
11,43,2008,Fall,EDCT-GE 2251,C
12,43,2008,Fall,EDCT-GE 2350,C
13,43,2008,Fall,EDCT-GE 2505,D
14,43,2009,Spring,EDCT-GE 2040,D+
15,43,2009,Spring,EDCT-GE 2159,D
16,43,2009,Fall,EDCT-GE 2095,C+
17,43,2009,Fall,EDCT-GE 2260,C
18,43,2009,Fall,EDCT-GE 2300,B+
19,43,2010,Spring,EDCT-GE 2158,C
20,43,2010,Fall,EDCT-GE 2031,D
21,43,2010,Fall,EDCT-GE 2095,D
22,43,2010,Fall,EDCT-GE 2510,C-
0,44,2008,Fall,EDCT-GE 2174,A
1,44,2008,Fall,EDCT-GE 2175,A
2,44,2008,Fall,EDCT-GE 2260,A
3,44,2008,Fall,EDCT-GE 2510,A
4,44,2009,Spring,EDCT-GE 2015,A-
5,44,2009,Spring,EDCT-GE 2018,A
6,44,2009,Spring,EDCT-GE 2158,B-
7,44,2009,Spring,EDCT-GE 2252,B
8,44,2009,Fall,EDCT-GE 2095,A-
9,44,2009,Fall,EDCT-GE 2251,B
10,44,2009,Fall,EDCT-GE 2300,B+
11,44,2009,Fall,EDCT-GE 2505,A
12,44,2010,Spring,EDCT-GE 2040,A-
13,44,2010,Spring,EDCT-GE 2095,A
14,44,2010,Spring,EDCT-GE 2197,B+
15,44,2010,Spring,EDCT-GE 2520,B
0,45,2009,Fall,EDCT-GE 2018,A-
1,45,2009,Fall,EDCT-GE 2076,A-
2,45,2009,Fall,EDCT-GE 2505,B+
3,45,2009,Fall,EDCT-GE 2510,B
4,45,2010,Spring,EDCT-GE 2015,A
5,45,2010,Spring,EDCT-GE 2159,B-
6,45,2010,Spring,EDCT-GE 2252,A-
7,45,2010,Spring,EDCT-GE 2500,A-
8,45,2010,Fall,EDCT-GE 2031,A-
9,45,2010,Fall,EDCT-GE 2174,A
10,45,2010,Fall,EDCT-GE 2175,B+
11,45,2010,Fall,EDCT-GE 2197,B+
12,45,2010,Fall,EDCT-GE 2251,A
13,45,2010,Fall,EDCT-GE 2350,B
14,45,2011,Spring,EDCT-GE 2116,A
15,45,2011,Spring,EDCT-GE 2158,A-
16,45,2011,Spring,EDCT-GE 2200,A
17,45,2011,Spring,EDCT-GE 2520,A
18,45,2011,Fall,EDCT-GE 2095,B+
19,45,2011,Fall,EDCT-GE 2260,B+
20,45,2011,Fall,EDCT-GE 2300,A
21,45,2012,Spring,EDCT-GE 2040,B+
22,45,2012,Spring,EDCT-GE 2095,C+
0,46,2010,Fall,EDCT-GE 2018,A
1,46,2010,Fall,EDCT-GE 2197,A
2,46,2010,Fall,EDCT-GE 2260,B
3,46,2010,Fall,EDCT-GE 2350,B-
4,46,2011,Spring,EDCT-GE 2015,B
5,46,2011,Spring,EDCT-GE 2158,A-
6,46,2011,Spring,EDCT-GE 2174,A
7,46,2011,Fall,EDCT-GE 2076,A
8,46,2011,Fall,EDCT-GE 2175,B
9,46,2011,Fall,EDCT-GE 2251,A
10,46,2011,Fall,EDCT-GE 2510,C-
11,46,2012,Spring,EDCT-GE 2095,A
12,46,2012,Spring,EDCT-GE 2252,B
13,46,2012,Spring,EDCT-GE 2500,A
14,46,2012,Spring,EDCT-GE 2520,A-
15,46,2012,Fall,EDCT-GE 2095,B
16,46,2012,Fall,EDCT-GE 2300,A-
17,46,2012,Fall,EDCT-GE 2505,A-
0,47,2011,Fall,EDCT-GE 2197,B-
1,47,2011,Fall,EDCT-GE 2251,C+
2,47,2012,Spring,EDCT-GE 2015,D+
3,47,2012,Spring,EDCT-GE 2159,D
4,47,2012,Spring,EDCT-GE 2174,C-
5,47,2012,Spring,EDCT-GE 2520,C
6,47,2012,Fall,EDCT-GE 2018,D
7,47,2012,Fall,EDCT-GE 2076,B-
8,47,2012,Fall,EDCT-GE 2175,D+
9,47,2012,Fall,EDCT-GE 2260,D
10,47,2012,Fall,EDCT-GE 2300,D
11,47,2012,Fall,EDCT-GE 2350,C-
12,47,2013,Spring,EDCT-GE 2040,C-
13,47,2013,Spring,EDCT-GE 2158,D
14,47,2013,Spring,EDCT-GE 2252,C
15,47,2013,Fall,EDCT-GE 2031,C-
16,47,2013,Fall,EDCT-GE 2095,C
17,47,2013,Fall,EDCT-GE 2505,B-
18,47,2013,Fall,EDCT-GE 2510,D+
19,47,2014,Spring,EDCT-GE 2095,B
20,47,2014,Spring,EDCT-GE 2200,C
21,47,2014,Spring,EDCT-GE 2500,D
0,48,2012,Fall,EDCT-GE 2015,B+
1,48,2012,Fall,EDCT-GE 2174,A
2,48,2012,Fall,EDCT-GE 2175,A
3,48,2012,Fall,EDCT-GE 2300,C+
4,48,2013,Spring,EDCT-GE 2018,A-
5,48,2013,Spring,EDCT-GE 2040,A
6,48,2013,Spring,EDCT-GE 2158,B+
7,48,2013,Spring,EDCT-GE 2252,B-
8,48,2013,Fall,EDCT-GE 2095,A
9,48,2013,Fall,EDCT-GE 2197,B
10,48,2013,Fall,EDCT-GE 2505,A
11,48,2013,Fall,EDCT-GE 2510,A
12,48,2014,Spring,EDCT-GE 2095,B
0,49,2013,Fall,EDCT-GE 2015,D
1,49,2013,Fall,EDCT-GE 2031,C
2,49,2013,Fall,EDCT-GE 2174,D
3,49,2013,Fall,EDCT-GE 2251,D
4,49,2014,Spring,EDCT-GE 2018,C+
5,49,2014,Spring,EDCT-GE 2040,C
6,49,2014,Spring,EDCT-GE 2158,D
7,49,2014,Spring,EDCT-GE 2197,C-
8,49,2014,Fall,EDCT-GE 2076,D
9,49,2014,Fall,EDCT-GE 2175,D
10,49,2014,Fall,EDCT-GE 2300,D
11,49,2014,Fall,EDCT-GE 2505,D+
12,49,2015,Spring,EDCT-GE 2095,D
13,49,2015,Spring,EDCT-GE 2200,C-
14,49,2015,Spring,EDCT-GE 2252,C+
15,49,2015,Spring,EDCT-GE 2500,C-
16,49,2015,Fall,EDCT-GE 2095,D+
17,49,2015,Fall,EDCT-GE 2350,D+
18,49,2015,Fall,EDCT-GE 2510,C
0,50,2014,Fall,EDCT-GE 2015,C-
1,50,2014,Fall,EDCT-GE 2076,B-
2,50,2014,Fall,EDCT-GE 2175,D
3,50,2014,Fall,EDCT-GE 2350,C
4,50,2015,Spring,EDCT-GE 2116,D+
5,50,2015,Spring,EDCT-GE 2158,D
6,50,2015,Spring,EDCT-GE 2174,D+
7,50,2015,Spring,EDCT-GE 2200,D+
8,50,2015,Spring,EDCT-GE 2500,D
9,50,2015,Fall,EDCT-GE 2095,D
10,50,2015,Fall,EDCT-GE 2197,D+
11,50,2015,Fall,EDCT-GE 2260,D
12,50,2015,Fall,EDCT-GE 2505,D
13,50,2016,Spring,EDCT-GE 2040,D
14,50,2016,Spring,EDCT-GE 2095,D
15,50,2016,Spring,EDCT-GE 2159,B
16,50,2016,Spring,EDCT-GE 2252,D+
0,51,2015,Spring,EDCT-GE 2018,C
1,51,2015,Spring,EDCT-GE 2040,B+
2,51,2015,Spring,EDCT-GE 2159,C+
3,51,2015,Spring,EDCT-GE 2197,B
4,51,2015,Fall,EDCT-GE 2015,C+
5,51,2015,Fall,EDCT-GE 2174,C-
6,51,2015,Fall,EDCT-GE 2175,B-
7,51,2016,Spring,EDCT-GE 2116,C
8,51,2016,Spring,EDCT-GE 2200,B
9,51,2016,Spring,EDCT-GE 2252,C+
10,51,2016,Spring,EDCT-GE 2500,C
11,51,2016,Fall,EDCT-GE 2095,B-
12,51,2016,Fall,EDCT-GE 2300,B-
13,51,2016,Fall,EDCT-GE 2350,B
14,51,2016,Fall,EDCT-GE 2510,B-
15,51,2017,Spring,EDCT-GE 2158,C+
16,51,2017,Spring,EDCT-GE 2520,C+
17,51,2017,Fall,EDCT-GE 2031,C+
18,51,2017,Fall,EDCT-GE 2095,B
19,51,2017,Fall,EDCT-GE 2251,B
20,51,2017,Fall,EDCT-GE 2505,B-
0,52,2016,Fall,EDCT-GE 2018,B+
1,52,2016,Fall,EDCT-GE 2260,B
2,52,2016,Fall,EDCT-GE 2505,C+
3,52,2016,Fall,EDCT-GE 2510,A-
4,52,2017,Spring,EDCT-GE 2116,A-
5,52,2017,Spring,EDCT-GE 2197,A-
6,52,2017,Spring,EDCT-GE 2500,B-
7,52,2017,Fall,EDCT-GE 2015,B-
8,52,2017,Fall,EDCT-GE 2174,B
9,52,2017,Fall,EDCT-GE 2300,A-
10,52,2018,Spring,EDCT-GE 2040,A
11,52,2018,Spring,EDCT-GE 2159,A-
12,52,2018,Spring,EDCT-GE 2252,A-
13,52,2018,Spring,EDCT-GE 2520,B
14,52,2018,Fall,EDCT-GE 2031,A
15,52,2018,Fall,EDCT-GE 2076,A-
16,52,2018,Fall,EDCT-GE 2251,A
17,52,2018,Fall,EDCT-GE 2350,A
18,52,2019,Spring,EDCT-GE 2200,A
19,52,2019,Fall,EDCT-GE 2175,B+
20,52,2020,Spring,EDCT-GE 2158,A
21,52,2020,Fall,EDCT-GE 2095,A
22,52,2021,Spring,EDCT-GE 2095,B+
0,53,2017,Fall,EDCT-GE 2018,A
1,53,2017,Fall,EDCT-GE 2505,A
2,53,2018,Spring,EDCT-GE 2015,B+
3,53,2018,Spring,EDCT-GE 2116,A
4,53,2018,Spring,EDCT-GE 2158,A-
5,53,2018,Spring,EDCT-GE 2197,C+
6,53,2018,Fall,EDCT-GE 2031,A
7,53,2018,Fall,EDCT-GE 2251,B+
8,53,2018,Fall,EDCT-GE 2260,A-
9,53,2018,Fall,EDCT-GE 2350,B+
10,53,2019,Spring,EDCT-GE 2040,A-
11,53,2019,Spring,EDCT-GE 2174,A
12,53,2019,Spring,EDCT-GE 2252,A-
13,53,2019,Spring,EDCT-GE 2500,B
14,53,2019,Fall,EDCT-GE 2076,A-
15,53,2019,Fall,EDCT-GE 2175,B
16,53,2019,Fall,EDCT-GE 2300,A-
17,53,2019,Fall,EDCT-GE 2510,A
18,53,2020,Spring,EDCT-GE 2095,A
19,53,2020,Spring,EDCT-GE 2200,B+
20,53,2020,Spring,EDCT-GE 2520,C+
21,53,2020,Fall,EDCT-GE 2095,A-
0,54,2000,Fall,EDCT-GE 2015,A
1,54,2000,Fall,EDCT-GE 2174,B+
2,54,2000,Fall,EDCT-GE 2197,B
3,54,2000,Fall,EDCT-GE 2251,A-
4,54,2001,Spring,EDCT-GE 2158,A-
5,54,2001,Spring,EDCT-GE 2500,B+
6,54,2001,Spring,EDCT-GE 2520,B+
7,54,2001,Fall,EDCT-GE 2175,A-
8,54,2001,Fall,EDCT-GE 2260,B+
9,54,2001,Fall,EDCT-GE 2350,A
10,54,2001,Fall,EDCT-GE 2505,A-
11,54,2002,Spring,EDCT-GE 2018,A-
12,54,2002,Spring,EDCT-GE 2095,A
13,54,2002,Spring,EDCT-GE 2116,B+
14,54,2002,Spring,EDCT-GE 2200,B+
15,54,2002,Fall,EDCT-GE 2076,A
16,54,2002,Fall,EDCT-GE 2095,A
17,54,2002,Fall,EDCT-GE 2300,A
18,54,2002,Fall,EDCT-GE 2510,A
0,55,2001,Fall,EDCT-GE 2015,B-
1,55,2001,Fall,EDCT-GE 2018,B+
2,55,2001,Fall,EDCT-GE 2174,A
3,55,2002,Spring,EDCT-GE 2040,B+
4,55,2002,Spring,EDCT-GE 2116,B
5,55,2002,Spring,EDCT-GE 2197,A-
6,55,2002,Spring,EDCT-GE 2500,A-
7,55,2002,Fall,EDCT-GE 2076,A-
8,55,2002,Fall,EDCT-GE 2260,B+
9,55,2002,Fall,EDCT-GE 2300,B-
10,55,2002,Fall,EDCT-GE 2350,A-
11,55,2003,Spring,EDCT-GE 2159,A
12,55,2003,Spring,EDCT-GE 2200,B+
13,55,2003,Spring,EDCT-GE 2252,A-
14,55,2003,Spring,EDCT-GE 2520,A-
15,55,2003,Fall,EDCT-GE 2031,B-
16,55,2003,Fall,EDCT-GE 2251,B
17,55,2003,Fall,EDCT-GE 2505,A-
18,55,2003,Fall,EDCT-GE 2510,A-
19,55,2004,Spring,EDCT-GE 2158,B
20,55,2005,Spring,EDCT-GE 2095,A
21,55,2006,Spring,EDCT-GE 2095,B-
0,56,2002,Fall,EDCT-GE 2031,B
1,56,2002,Fall,EDCT-GE 2175,B+
2,56,2002,Fall,EDCT-GE 2251,A
3,56,2003,Spring,EDCT-GE 2015,B
4,56,2003,Spring,EDCT-GE 2158,B+
5,56,2003,Spring,EDCT-GE 2174,B+
6,56,2003,Spring,EDCT-GE 2252,A
7,56,2003,Fall,EDCT-GE 2095,B
8,56,2003,Fall,EDCT-GE 2197,A-
9,56,2003,Fall,EDCT-GE 2300,B+
10,56,2003,Fall,EDCT-GE 2505,B+
11,56,2003,Fall,EDCT-GE 2510,A
12,56,2004,Spring,EDCT-GE 2040,A
13,56,2004,Spring,EDCT-GE 2095,B-
14,56,2004,Spring,EDCT-GE 2116,B+
15,56,2004,Spring,EDCT-GE 2159,B+
0,57,2003,Fall,EDCT-GE 2015,A-
1,57,2003,Fall,EDCT-GE 2174,A
2,57,2004,Spring,EDCT-GE 2018,A
3,57,2004,Spring,EDCT-GE 2158,B
4,57,2004,Fall,EDCT-GE 2076,A-
5,57,2004,Fall,EDCT-GE 2197,A
6,57,2004,Fall,EDCT-GE 2251,B+
7,57,2004,Fall,EDCT-GE 2300,A-
8,57,2005,Spring,EDCT-GE 2040,A-
9,57,2005,Spring,EDCT-GE 2095,C
10,57,2005,Spring,EDCT-GE 2116,A-
11,57,2005,Spring,EDCT-GE 2520,A
12,57,2005,Fall,EDCT-GE 2031,B+
13,57,2005,Fall,EDCT-GE 2175,B+
14,57,2005,Fall,EDCT-GE 2260,A
15,57,2005,Fall,EDCT-GE 2510,A
16,57,2006,Spring,EDCT-GE 2095,A
17,57,2006,Spring,EDCT-GE 2159,A
18,57,2006,Spring,EDCT-GE 2252,B+
0,58,2004,Fall,EDCT-GE 2018,B+
1,58,2004,Fall,EDCT-GE 2031,A
2,58,2004,Fall,EDCT-GE 2300,B+
3,58,2005,Spring,EDCT-GE 2015,A-
4,58,2005,Spring,EDCT-GE 2159,A
5,58,2005,Spring,EDCT-GE 2174,C+
6,58,2005,Spring,EDCT-GE 2200,A-
7,58,2005,Fall,EDCT-GE 2076,B+
8,58,2005,Fall,EDCT-GE 2197,B+
9,58,2005,Fall,EDCT-GE 2350,B-
10,58,2005,Fall,EDCT-GE 2510,A
11,58,2006,Spring,EDCT-GE 2040,B
12,58,2006,Spring,EDCT-GE 2116,A
13,58,2006,Spring,EDCT-GE 2158,A
14,58,2006,Spring,EDCT-GE 2252,A
15,58,2006,Spring,EDCT-GE 2500,B+
16,58,2006,Fall,EDCT-GE 2251,A-
17,58,2006,Fall,EDCT-GE 2260,B
18,58,2006,Fall,EDCT-GE 2505,B+
19,58,2007,Spring,EDCT-GE 2095,B+
20,58,2007,Spring,EDCT-GE 2520,A-
21,58,2007,Fall,EDCT-GE 2175,B
22,58,2008,Spring,EDCT-GE 2095,B
0,59,2005,Fall,EDCT-GE 2015,D
1,59,2005,Fall,EDCT-GE 2174,D
2,59,2005,Fall,EDCT-GE 2175,D
3,59,2005,Fall,EDCT-GE 2197,D
4,59,2006,Spring,EDCT-GE 2018,D
5,59,2006,Spring,EDCT-GE 2040,D+
6,59,2006,Spring,EDCT-GE 2158,C
7,59,2006,Spring,EDCT-GE 2520,C
8,59,2006,Fall,EDCT-GE 2076,D+
9,59,2006,Fall,EDCT-GE 2095,C-
